exam_id,exam_type,license_type,year_label,exam_round,exam_date_label,question_id,question_no,section_no,section_name,question_type,prompt,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,full_question_text,correct_answer,explanation,source_question_file,source_answer_file
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q416,416,5,実務上の知識及び能力,combination,走行時の現象について、次のＡ、Ｂ、Ｃ、Ｄに入るべき字句を選択肢から選びなさい。水上を滑走する状態は（Ａ）、タイヤが波打つ状態は（Ｂ）、ブレーキ液に気泡が生じる状態は（Ｃ）、摩擦熱で制動力が低下する状態は（Ｄ）である。,ベーパー・ロック現象,蒸発現象,スタンディングウェーブ現象,居眠り現象,フェード現象,ハイドロプレーニング現象,過積載現象,視野狭窄,"走行時の現象について、次のＡ、Ｂ、Ｃ、Ｄに入るべき字句を選択肢から選びなさい。水上を滑走する状態は（Ａ）、タイヤが波打つ状態は（Ｂ）、ブレーキ液に気泡が生じる状態は（Ｃ）、摩擦熱で制動力が低下する状態は（Ｄ）である。
1. ベーパー・ロック現象
2. 蒸発現象
3. スタンディングウェーブ現象
4. 居眠り現象
5. フェード現象
6. ハイドロプレーニング現象
7. 過積載現象
8. 視野狭窄",A-6;B-3;C-1;D-5,各現象の名称は頻出で、原因と結果をセットで覚える。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q417,417,5,実務上の知識及び能力,single_select,重心と横転に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。,横転リスクは速度やカーブ半径と無関係である。,重心が高い貨物や液体積載のタンク車は、カーブや急操作で横転リスクが高くなる。,重心が高いほど横転リスクは低くなる。,液体積載では重心移動がないため横転しにくい。,,,,,"重心と横転に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。
1. 横転リスクは速度やカーブ半径と無関係である。
2. 重心が高い貨物や液体積載のタンク車は、カーブや急操作で横転リスクが高くなる。
3. 重心が高いほど横転リスクは低くなる。
4. 液体積載では重心移動がないため横転しにくい。",2,重心と横転については、「重心が高い貨物や液体積載のタンク車は、カーブや急操作で横転リスクが高くなる。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q418,418,5,実務上の知識及び能力,multiple_select,実務上の知識及び能力に関する次の記述のうち、正しいものを２つ選びなさい。法令上の原則に基づいて判断しなさい。,遠心力は速度の２乗に比例し、カーブ半径が小さいほど大きくなるため、急カーブでは十分減速する。,高速走行時にタイヤが波打つように変形する現象をスタンディングウェーブ現象という。,速度が２倍になると遠心力は２倍にとどまる。,スタンディングウェーブ現象は霧で視界が悪くなる現象である。,,,,,"実務上の知識及び能力に関する次の記述のうち、正しいものを２つ選びなさい。法令上の原則に基づいて判断しなさい。
1. 遠心力は速度の２乗に比例し、カーブ半径が小さいほど大きくなるため、急カーブでは十分減速する。
2. 高速走行時にタイヤが波打つように変形する現象をスタンディングウェーブ現象という。
3. 速度が２倍になると遠心力は２倍にとどまる。
4. スタンディングウェーブ現象は霧で視界が悪くなる現象である。","1,2",正しい記述は「遠心力」と「スタンディングウェーブ」に関するもの。誤りの選択肢は、法令上の主体、期限、義務の範囲又は実務上の判断を取り違えている。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q419,419,5,実務上の知識及び能力,single_select,制動距離に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,停止距離は制動距離だけで、空走距離は含めない。,速度が高くなっても停止距離は変わらない。,空走距離はブレーキが効き始めてから停止するまでの距離である。,停止距離は空走距離と制動距離の合計であり、速度が高いほど長くなる。,,,,,"制動距離に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 停止距離は制動距離だけで、空走距離は含めない。
2. 速度が高くなっても停止距離は変わらない。
3. 空走距離はブレーキが効き始めてから停止するまでの距離である。
4. 停止距離は空走距離と制動距離の合計であり、速度が高いほど長くなる。",4,制動距離については、「停止距離は空走距離と制動距離の合計であり、速度が高いほど長くなる。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q420,420,5,実務上の知識及び能力,true_false_group,実務上の知識及び能力に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。試験対策として、もっとも適切な記述を選びなさい。,水たまり等でタイヤが水に乗り、操舵や制動が効きにくくなる現象をハイドロプレーニング現象という。,ハイドロプレーニング現象は乾燥路面でのみ発生する。,大地震で車両を置いて避難する場合は、原則としてエンジンを止め、キーを付けたまま、窓を閉め、ドアロックしない。,車両を置く場合は窓を全開にして離れる。,,,,,"実務上の知識及び能力に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。試験対策として、もっとも適切な記述を選びなさい。
1. 水たまり等でタイヤが水に乗り、操舵や制動が効きにくくなる現象をハイドロプレーニング現象という。
2. ハイドロプレーニング現象は乾燥路面でのみ発生する。
3. 大地震で車両を置いて避難する場合は、原則としてエンジンを止め、キーを付けたまま、窓を閉め、ドアロックしない。
4. 車両を置く場合は窓を全開にして離れる。","適-1,3;不適-2,4",１と３は、それぞれ「ハイドロプレーニング」「地震時の避難」の原則に合っている。２と４は、要件や判断基準が原則と異なるため不適切である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q421,421,5,実務上の知識及び能力,single_select,フェード現象に関する次の記述のうち、誤っているものを１つ選びなさい。安全確保の観点から判断しなさい。,車両の寸法や重量が道路法の一般的制限値を超える場合、特殊車両通行許可が必要となることがある。,フェード現象はエンジン始動時にだけ発生する。,長い下り坂等でブレーキを使い続け、摩擦熱により制動力が低下する現象をフェード現象という。,夜間、自車と対向車のライトで道路中央付近の歩行者等が見えにくくなることを蒸発現象という。,,,,,"フェード現象に関する次の記述のうち、誤っているものを１つ選びなさい。安全確保の観点から判断しなさい。
1. 車両の寸法や重量が道路法の一般的制限値を超える場合、特殊車両通行許可が必要となることがある。
2. フェード現象はエンジン始動時にだけ発生する。
3. 長い下り坂等でブレーキを使い続け、摩擦熱により制動力が低下する現象をフェード現象という。
4. 夜間、自車と対向車のライトで道路中央付近の歩行者等が見えにくくなることを蒸発現象という。",2,フェード現象については、「長い下り坂等でブレーキを使い続け、摩擦熱により制動力が低下する現象をフェード現象という。」が基本である。正答の選択肢はこの原則と異なるため誤りである。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q422,422,5,実務上の知識及び能力,single_select,ベーパー・ロックに関する次の記述のうち、正しいものを１つ選びなさい。法令上の原則に基づいて判断しなさい。,ブレーキ液に気泡が発生し、油圧が伝わりにくくなる現象をベーパー・ロック現象という。,ベーパー・ロック現象はタイヤの溝が深くなる現象である。,ベーパー・ロック現象は道路標識が見えにくくなる現象である。,ベーパー・ロック現象は速度抑制装置の故障をいう。,,,,,"ベーパー・ロックに関する次の記述のうち、正しいものを１つ選びなさい。法令上の原則に基づいて判断しなさい。
1. ブレーキ液に気泡が発生し、油圧が伝わりにくくなる現象をベーパー・ロック現象という。
2. ベーパー・ロック現象はタイヤの溝が深くなる現象である。
3. ベーパー・ロック現象は道路標識が見えにくくなる現象である。
4. ベーパー・ロック現象は速度抑制装置の故障をいう。",1,ベーパー・ロックについては、「ブレーキ液に気泡が発生し、油圧が伝わりにくくなる現象をベーパー・ロック現象という。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q423,423,5,実務上の知識及び能力,multiple_select,実務上の知識及び能力に関する次の記述のうち、正しいものを２つ選びなさい。実務での運行管理を想定して判断しなさい。,危険予知訓練では、道路状況、歩行者、自転車、天候、車両特性から潜在危険を予測し回避行動を考える。,スタンディングウェーブ現象はブレーキ液の沸騰をいう。,ベテラン運転者には危険予知訓練は不要である。,高速走行時にタイヤが波打つように変形する現象をスタンディングウェーブ現象という。,,,,,"実務上の知識及び能力に関する次の記述のうち、正しいものを２つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 危険予知訓練では、道路状況、歩行者、自転車、天候、車両特性から潜在危険を予測し回避行動を考える。
2. スタンディングウェーブ現象はブレーキ液の沸騰をいう。
3. ベテラン運転者には危険予知訓練は不要である。
4. 高速走行時にタイヤが波打つように変形する現象をスタンディングウェーブ現象という。","1,4",正しい記述は「スタンディングウェーブ」と「危険予知」に関するもの。誤りの選択肢は、法令上の主体、期限、義務の範囲又は実務上の判断を取り違えている。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q424,424,5,実務上の知識及び能力,true_false_group,実務上の知識及び能力に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。試験対策として、もっとも適切な記述を選びなさい。,夜間、自車と対向車のライトで道路中央付近の歩行者等が見えにくくなることを蒸発現象という。,蒸発現象は車内の窓ガラスが曇ることをいう。,積載物の大きさや積載方法が道路交通法の制限を超える場合、制限外許可が必要となることがある。,分割できない積載物であっても、制限を超えれば許可の検討が必要である。,,,,,"実務上の知識及び能力に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。試験対策として、もっとも適切な記述を選びなさい。
1. 夜間、自車と対向車のライトで道路中央付近の歩行者等が見えにくくなることを蒸発現象という。
2. 蒸発現象は車内の窓ガラスが曇ることをいう。
3. 積載物の大きさや積載方法が道路交通法の制限を超える場合、制限外許可が必要となることがある。
4. 分割できない積載物であっても、制限を超えれば許可の検討が必要である。","適-1,3;不適-2,4",１と３は、それぞれ「蒸発現象」「制限外許可」の原則に合っている。２と４は、要件や判断基準が原則と異なるため不適切である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q425,425,5,実務上の知識及び能力,single_select,踏切内故障に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。,踏切内の立ち往生では車両を動かす措置を講じてはならない。,踏切内で立ち往生した場合は、非常ボタンや発炎筒等で列車に知らせ、車両を移動させる措置を講じる。,踏切内で動けなくなった場合は、まず荷主へ到着遅延を連絡すれば足りる。,列車が見えてから初めて非常ボタンを押せばよい。,,,,,"踏切内故障に関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。
1. 踏切内の立ち往生では車両を動かす措置を講じてはならない。
2. 踏切内で立ち往生した場合は、非常ボタンや発炎筒等で列車に知らせ、車両を移動させる措置を講じる。
3. 踏切内で動けなくなった場合は、まず荷主へ到着遅延を連絡すれば足りる。
4. 列車が見えてから初めて非常ボタンを押せばよい。",2,踏切内故障については、「踏切内で立ち往生した場合は、非常ボタンや発炎筒等で列車に知らせ、車両を移動させる措置を講じる。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q426,426,5,実務上の知識及び能力,combination,走行時の現象について、次のＡ、Ｂ、Ｃ、Ｄに入るべき字句を選択肢から選びなさい。水上を滑走する状態は（Ａ）、タイヤが波打つ状態は（Ｂ）、ブレーキ液に気泡が生じる状態は（Ｃ）、摩擦熱で制動力が低下する状態は（Ｄ）である。,ベーパー・ロック現象,蒸発現象,スタンディングウェーブ現象,居眠り現象,フェード現象,ハイドロプレーニング現象,過積載現象,視野狭窄,"走行時の現象について、次のＡ、Ｂ、Ｃ、Ｄに入るべき字句を選択肢から選びなさい。水上を滑走する状態は（Ａ）、タイヤが波打つ状態は（Ｂ）、ブレーキ液に気泡が生じる状態は（Ｃ）、摩擦熱で制動力が低下する状態は（Ｄ）である。
1. ベーパー・ロック現象
2. 蒸発現象
3. スタンディングウェーブ現象
4. 居眠り現象
5. フェード現象
6. ハイドロプレーニング現象
7. 過積載現象
8. 視野狭窄",A-6;B-3;C-1;D-5,各現象の名称は頻出で、原因と結果をセットで覚える。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q427,427,5,実務上の知識及び能力,single_select,地震時の避難に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,避難時は必ずキーを持ち出しドアロックする。,地震時は運行管理者への連絡を一切行わず、予定どおり運行を続ける。,車両を置く場合は窓を全開にして離れる。,大地震で車両を置いて避難する場合は、原則としてエンジンを止め、キーを付けたまま、窓を閉め、ドアロックしない。,,,,,"地震時の避難に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 避難時は必ずキーを持ち出しドアロックする。
2. 地震時は運行管理者への連絡を一切行わず、予定どおり運行を続ける。
3. 車両を置く場合は窓を全開にして離れる。
4. 大地震で車両を置いて避難する場合は、原則としてエンジンを止め、キーを付けたまま、窓を閉め、ドアロックしない。",4,地震時の避難については、「大地震で車両を置いて避難する場合は、原則としてエンジンを止め、キーを付けたまま、窓を閉め、ドアロックしない。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q428,428,5,実務上の知識及び能力,multiple_select,実務上の知識及び能力に関する次の記述のうち、正しいものを２つ選びなさい。試験対策として、もっとも適切な記述を選びなさい。,危険予知訓練は事故後の責任追及だけを目的とする。,最大積載量だけ見れば、車両総重量や乗車定員は確認不要である。,危険予知訓練では、道路状況、歩行者、自転車、天候、車両特性から潜在危険を予測し回避行動を考える。,配車時は、車両総重量、最大積載量、乗車定員に応じ、必要な運転免許を確認する。,,,,,"実務上の知識及び能力に関する次の記述のうち、正しいものを２つ選びなさい。試験対策として、もっとも適切な記述を選びなさい。
1. 危険予知訓練は事故後の責任追及だけを目的とする。
2. 最大積載量だけ見れば、車両総重量や乗車定員は確認不要である。
3. 危険予知訓練では、道路状況、歩行者、自転車、天候、車両特性から潜在危険を予測し回避行動を考える。
4. 配車時は、車両総重量、最大積載量、乗車定員に応じ、必要な運転免許を確認する。","3,4",正しい記述は「危険予知」と「免許区分」に関するもの。誤りの選択肢は、法令上の主体、期限、義務の範囲又は実務上の判断を取り違えている。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q429,429,5,実務上の知識及び能力,single_select,ドライブレコーダーに関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。,映像があれば点呼や指導監督は不要になる。,ドライブレコーダー映像は、事故原因分析やヒヤリ・ハット教育に活用できる。,ドライブレコーダー映像は教育に使ってはならない。,ドライブレコーダーは速度や運転行動の振り返りに役立たない。,,,,,"ドライブレコーダーに関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。
1. 映像があれば点呼や指導監督は不要になる。
2. ドライブレコーダー映像は、事故原因分析やヒヤリ・ハット教育に活用できる。
3. ドライブレコーダー映像は教育に使ってはならない。
4. ドライブレコーダーは速度や運転行動の振り返りに役立たない。",2,ドライブレコーダーについては、「ドライブレコーダー映像は、事故原因分析やヒヤリ・ハット教育に活用できる。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q430,430,5,実務上の知識及び能力,true_false_group,実務上の知識及び能力に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。法令上の原則に基づいて判断しなさい。,車両の寸法や重量が道路法の一般的制限値を超える場合、特殊車両通行許可が必要となることがある。,特殊車両通行許可は道路交通法上の駐車許可と同じ制度である。,睡眠時無呼吸症候群は居眠り運転や生活習慣病リスクに関係するため、早期発見と受診指導が重要である。,睡眠時無呼吸症候群は運転中の眠気とは無関係である。,,,,,"実務上の知識及び能力に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。法令上の原則に基づいて判断しなさい。
1. 車両の寸法や重量が道路法の一般的制限値を超える場合、特殊車両通行許可が必要となることがある。
2. 特殊車両通行許可は道路交通法上の駐車許可と同じ制度である。
3. 睡眠時無呼吸症候群は居眠り運転や生活習慣病リスクに関係するため、早期発見と受診指導が重要である。
4. 睡眠時無呼吸症候群は運転中の眠気とは無関係である。","適-1,3;不適-2,4",１と３は、それぞれ「特殊車両通行許可」「SAS」の原則に合っている。２と４は、要件や判断基準が原則と異なるため不適切である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q431,431,5,実務上の知識及び能力,single_select,制限外許可に関する次の記述のうち、誤っているものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,積載物の大きさや積載方法が道路交通法の制限を超える場合、制限外許可が必要となることがある。,点呼では、顔色、声の調子、応答、疾病・疲労の申告等から安全運転できる状態か確認することが重要である。,過積載は制動距離を長くし、車両の安定性を低下させ、事故時の被害を大きくする。,分割できない積載物であっても、制限を超えれば許可の検討が必要である。,,,,,"制限外許可に関する次の記述のうち、誤っているものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 積載物の大きさや積載方法が道路交通法の制限を超える場合、制限外許可が必要となることがある。
2. 点呼では、顔色、声の調子、応答、疾病・疲労の申告等から安全運転できる状態か確認することが重要である。
3. 過積載は制動距離を長くし、車両の安定性を低下させ、事故時の被害を大きくする。
4. 分割できない積載物であっても、制限を超えれば許可の検討が必要である。",4,制限外許可については、「積載物の大きさや積載方法が道路交通法の制限を超える場合、制限外許可が必要となることがある。」が基本である。正答の選択肢はこの原則と異なるため誤りである。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q432,432,5,実務上の知識及び能力,single_select,高速道路速度設定に関する次の記述のうち、正しいものを１つ選びなさい。試験対策として、もっとも適切な記述を選びなさい。,高速道路では貨物自動車も常に時速120キロメートルで計画できる。,速度設定は運転者に任せ、運行管理者は確認しなくてよい。,高速道路の運行計画では、法定最高速度や指定最高速度を踏まえ、無理な到着時刻を設定しない。,荷主指定時刻を守るためなら、法定速度を超える計画を立ててよい。,,,,,"高速道路速度設定に関する次の記述のうち、正しいものを１つ選びなさい。試験対策として、もっとも適切な記述を選びなさい。
1. 高速道路では貨物自動車も常に時速120キロメートルで計画できる。
2. 速度設定は運転者に任せ、運行管理者は確認しなくてよい。
3. 高速道路の運行計画では、法定最高速度や指定最高速度を踏まえ、無理な到着時刻を設定しない。
4. 荷主指定時刻を守るためなら、法定速度を超える計画を立ててよい。",3,高速道路速度設定については、「高速道路の運行計画では、法定最高速度や指定最高速度を踏まえ、無理な到着時刻を設定しない。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q433,433,5,実務上の知識及び能力,multiple_select,実務上の知識及び能力に関する次の記述のうち、正しいものを２つ選びなさい。安全確保の観点から判断しなさい。,薬を飲んだことは個人情報なので点呼で一切確認できない。,配車時は、車両総重量、最大積載量、乗車定員に応じ、必要な運転免許を確認する。,眠気を誘う薬を服用した場合、安全運転に影響するおそれがあるため、医師や薬剤師への確認を指導する。,大型免許を持たない運転者でも、経験が長ければ大型車を運転できる。,,,,,"実務上の知識及び能力に関する次の記述のうち、正しいものを２つ選びなさい。安全確保の観点から判断しなさい。
1. 薬を飲んだことは個人情報なので点呼で一切確認できない。
2. 配車時は、車両総重量、最大積載量、乗車定員に応じ、必要な運転免許を確認する。
3. 眠気を誘う薬を服用した場合、安全運転に影響するおそれがあるため、医師や薬剤師への確認を指導する。
4. 大型免許を持たない運転者でも、経験が長ければ大型車を運転できる。","2,3",正しい記述は「免許区分」と「服薬」に関するもの。誤りの選択肢は、法令上の主体、期限、義務の範囲又は実務上の判断を取り違えている。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q434,434,5,実務上の知識及び能力,true_false_group,実務上の知識及び能力に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。法令上の原則に基づいて判断しなさい。,点呼では、顔色、声の調子、応答、疾病・疲労の申告等から安全運転できる状態か確認することが重要である。,本人が大丈夫と言えば、発熱や強い眠気があっても必ず乗務させる。,重心が高い貨物や液体積載のタンク車は、カーブや急操作で横転リスクが高くなる。,液体積載では重心移動がないため横転しにくい。,,,,,"実務上の知識及び能力に関する次の記述のうち、適切なものには「適」を、適切でないものには「不適」を記入しなさい。法令上の原則に基づいて判断しなさい。
1. 点呼では、顔色、声の調子、応答、疾病・疲労の申告等から安全運転できる状態か確認することが重要である。
2. 本人が大丈夫と言えば、発熱や強い眠気があっても必ず乗務させる。
3. 重心が高い貨物や液体積載のタンク車は、カーブや急操作で横転リスクが高くなる。
4. 液体積載では重心移動がないため横転しにくい。","適-1,3;不適-2,4",１と３は、それぞれ「点呼と体調確認」「重心と横転」の原則に合っている。２と４は、要件や判断基準が原則と異なるため不適切である。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q435,435,5,実務上の知識及び能力,single_select,酒気帯び防止に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,基準値未満であれば酒気を帯びていても乗務させられる。,飲酒から時間が経っていれば検知器確認は不要である。,酒気帯び確認は本人の自己申告だけで足りる。,酒気を帯びた状態であれば、呼気中アルコール濃度が処罰基準未満でも乗務させてはならない。,,,,,"酒気帯び防止に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 基準値未満であれば酒気を帯びていても乗務させられる。
2. 飲酒から時間が経っていれば検知器確認は不要である。
3. 酒気帯び確認は本人の自己申告だけで足りる。
4. 酒気を帯びた状態であれば、呼気中アルコール濃度が処罰基準未満でも乗務させてはならない。",4,酒気帯び防止については、「酒気を帯びた状態であれば、呼気中アルコール濃度が処罰基準未満でも乗務させてはならない。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q436,436,5,実務上の知識及び能力,combination,走行時の現象について、次のＡ、Ｂ、Ｃ、Ｄに入るべき字句を選択肢から選びなさい。水上を滑走する状態は（Ａ）、タイヤが波打つ状態は（Ｂ）、ブレーキ液に気泡が生じる状態は（Ｃ）、摩擦熱で制動力が低下する状態は（Ｄ）である。,ベーパー・ロック現象,蒸発現象,スタンディングウェーブ現象,居眠り現象,フェード現象,ハイドロプレーニング現象,過積載現象,視野狭窄,"走行時の現象について、次のＡ、Ｂ、Ｃ、Ｄに入るべき字句を選択肢から選びなさい。水上を滑走する状態は（Ａ）、タイヤが波打つ状態は（Ｂ）、ブレーキ液に気泡が生じる状態は（Ｃ）、摩擦熱で制動力が低下する状態は（Ｄ）である。
1. ベーパー・ロック現象
2. 蒸発現象
3. スタンディングウェーブ現象
4. 居眠り現象
5. フェード現象
6. ハイドロプレーニング現象
7. 過積載現象
8. 視野狭窄",A-6;B-3;C-1;D-5,各現象の名称は頻出で、原因と結果をセットで覚える。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q437,437,5,実務上の知識及び能力,single_select,SASに関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。,睡眠時無呼吸症候群は短距離運転では考慮しなくてよい。,睡眠時無呼吸症候群は居眠り運転や生活習慣病リスクに関係するため、早期発見と受診指導が重要である。,睡眠時無呼吸症候群は運転中の眠気とは無関係である。,いびきがある運転者は必ず乗務禁止で、受診指導は不要である。,,,,,"SASに関する次の記述のうち、正しいものを１つ選びなさい。安全確保の観点から判断しなさい。
1. 睡眠時無呼吸症候群は短距離運転では考慮しなくてよい。
2. 睡眠時無呼吸症候群は居眠り運転や生活習慣病リスクに関係するため、早期発見と受診指導が重要である。
3. 睡眠時無呼吸症候群は運転中の眠気とは無関係である。
4. いびきがある運転者は必ず乗務禁止で、受診指導は不要である。",2,SASについては、「睡眠時無呼吸症候群は居眠り運転や生活習慣病リスクに関係するため、早期発見と受診指導が重要である。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q438,438,5,実務上の知識及び能力,multiple_select,実務上の知識及び能力に関する次の記述のうち、正しいものを２つ選びなさい。法令上の原則に基づいて判断しなさい。,眠気を誘う薬を服用した場合、安全運転に影響するおそれがあるため、医師や薬剤師への確認を指導する。,停止距離は空走距離と制動距離の合計であり、速度が高いほど長くなる。,市販薬は運転に影響しないため、確認不要である。,速度が高くなっても停止距離は変わらない。,,,,,"実務上の知識及び能力に関する次の記述のうち、正しいものを２つ選びなさい。法令上の原則に基づいて判断しなさい。
1. 眠気を誘う薬を服用した場合、安全運転に影響するおそれがあるため、医師や薬剤師への確認を指導する。
2. 停止距離は空走距離と制動距離の合計であり、速度が高いほど長くなる。
3. 市販薬は運転に影響しないため、確認不要である。
4. 速度が高くなっても停止距離は変わらない。","1,2",正しい記述は「服薬」と「制動距離」に関するもの。誤りの選択肢は、法令上の主体、期限、義務の範囲又は実務上の判断を取り違えている。,generated_practice,generated_practice
practice_500_freight,運行管理者試験,貨物,実践演習,500問演習,オリジナル演習,practice_500_freight_q439,439,5,実務上の知識及び能力,single_select,荷崩れ防止に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。,重量物は荷台後端に集中させるほど安定する。,近距離運送では荷崩れ防止措置は不要である。,荷崩れ防止は荷主だけが行うもので運行管理とは無関係である。,積載時は偏荷重を避け、ロープやシート等で荷崩れ・落下を防ぐ必要がある。,,,,,"荷崩れ防止に関する次の記述のうち、正しいものを１つ選びなさい。実務での運行管理を想定して判断しなさい。
1. 重量物は荷台後端に集中させるほど安定する。
2. 近距離運送では荷崩れ防止措置は不要である。
3. 荷崩れ防止は荷主だけが行うもので運行管理とは無関係である。
4. 積載時は偏荷重を避け、ロープやシート等で荷崩れ・落下を防ぐ必要がある。",4,荷崩れ防止については、「積載時は偏荷重を避け、ロープやシート等で荷崩れ・落下を防ぐ必要がある。」が正しい。その他の選択肢は、要件、期限、主体又は義務の内容が法令上の原則と異なる。,generated_practice,generated_practice
